Date,Balance,trend,residual,quantile_10,fitted_growth
2021-07-13,19439.495797604384,17302.956234375582,2136.539563228802,15428.060744606153,17045.204186072286
2021-07-14,19749.74002565413,17306.98085262582,2442.7591730283093,15431.400027955464,17049.372837150284
2021-07-15,19762.123073049697,17311.005470876054,2451.117602173643,15434.739311304773,17053.54250773216
2021-07-16,19719.1646286356,17315.03008912629,2404.134539509312,15438.078594654085,17057.71319806725
2021-07-17,19612.71661303393,17319.054707376526,2293.661905657402,15441.417878003394,17061.884908404954
2021-07-18,19512.763807670104,17323.07932562676,2189.6844820433435,15444.757161352705,17066.05763899472
2021-07-19,19537.843300683333,17327.103943876995,2210.739356806338,15448.096444702016,17070.23139008607
2021-07-20,19453.951859649795,17331.128562127233,2122.823297522562,15451.435728051327,17074.40616192859
2021-07-21,19452.126053157157,17335.153180377467,2116.97287277969,15454.775011400638,17078.581954771904
2021-07-22,19500.16184913265,17339.1777986277,2160.9840505049506,15458.114294749947,17082.758768865722
2021-07-23,19652.391519622088,17343.20241687794,2309.189102744149,15461.45357809926,17086.936604459803
2021-07-24,19553.96489524058,17347.227035128173,2206.7378601124074,15464.792861448568,17091.115461803973
2021-07-25,19479.050009712173,17351.251653378407,2127.7983563337657,15468.132144797879,17095.295341148114
2021-07-26,19670.806094633623,17355.276271628645,2315.5298230049775,15471.47142814719,17099.47624274217
2021-07-27,19766.56013097945,17359.30088987888,2407.2592411005717,15474.8107114965,17103.658166836143
2021-07-28,19838.80793426793,17363.325508129114,2475.4824261388167,15478.149994845811,17107.841113680108
2021-07-29,19852.118631099183,17367.350126379348,2484.7685047198356,15481.48927819512,17112.02508352419
2021-07-30,19965.5671022897,17371.374744629586,2594.192357660115,15484.828561544433,17116.210076618576
2021-07-31,19879.980507122687,17375.39936287982,2504.5811442428676,15488.167844893742,17120.39609321352
2021-08-01,19680.799594912653,17379.423981130054,2301.3756137825985,15491.507128243054,17124.583133559332
2021-08-02,19748.270243858497,17383.44859938029,2364.8216444782083,15494.846411592363,17128.771197906386
2021-08-03,19761.05624276589,17387.473217630526,2373.5830251353655,15498.185694941674,17132.960286505117
2021-08-04,19789.70613060387,17391.49783588076,2398.20829472311,15501.524978290985,17137.150399606016
2021-08-05,19826.9603424138,17395.522454130994,2431.437888282806,15504.864261640294,17141.341537459644
2021-08-06,19851.78896382385,17399.547072381232,2452.241891442616,15508.203544989607,17145.533700316624
2021-08-07,19754.976945376835,17403.571690631466,2351.4052547453684,15511.542828338916,17149.726888427627
