Day,Path_0,Path_100,Path_200,Path_300,Path_400,Path_500,Path_600,Path_700,Path_800,Path_900,Pct_5,Pct_25,Pct_50,Pct_75,Pct_95
1312,2.9758756043888445e-07,5.209219637357244e-07,3.7427773649881377e-07,5.363630038604169e-07,3.4257698935286887e-07,5.127195394887431e-07,4.6260436440985714e-07,3.718356140142504e-07,3.8126294123635204e-07,4.285158015431929e-07,2.8575804510466446e-07,3.427375446463503e-07,3.937727498425841e-07,4.45297462766047e-07,5.409675182307134e-07
1313,2.8992554770293856e-07,5.11071070049344e-07,3.674387608394659e-07,5.234231012527409e-07,3.372920007457559e-07,5.051005589088737e-07,4.50939493646754e-07,3.668264815910312e-07,3.717902777510969e-07,4.172460829912322e-07,2.820539988338752e-07,3.362988248915815e-07,3.8553540283071263e-07,4.378523120575006e-07,5.297061976711996e-07
1314,2.837098046510675e-07,5.048849759502722e-07,3.589052094246742e-07,5.162602817127154e-07,3.277077701297259e-07,4.949396180511817e-07,4.4344116740190814e-07,3.5679000039596033e-07,3.6709847014148797e-07,4.0963501146509326e-07,2.7558224994739173e-07,3.2992287360789244e-07,3.7841912940141547e-07,4.297843110615078e-07,5.2154226264357e-07
1315,2.7843115956344617e-07,4.96200934327744e-07,3.508705301896399e-07,5.058633408585707e-07,3.189864695761568e-07,4.81497140999118e-07,4.337464142650588e-07,3.5152544151774974e-07,3.598660622343514e-07,4.039308152972632e-07,2.710544211166132e-07,3.2441640034871934e-07,3.71453717745526e-07,4.223048275802917e-07,5.112940564851392e-07
1316,2.7515599099627687e-07,4.890026493402063e-07,3.419723572319642e-07,4.977354035508533e-07,3.1310454810637876e-07,4.6968997874439356e-07,4.2660145503301756e-07,3.479326049687117e-07,3.5307667649376996e-07,3.9382645175492623e-07,2.6750370470031755e-07,3.1814493890161965e-07,3.650447379441387e-07,4.148213700706682e-07,5.021761915996455e-07
1317,2.715680048820284e-07,4.758372196802248e-07,3.317402622627584e-07,4.922397838092706e-07,3.0756677669650524e-07,4.5847098565660186e-07,4.1643850529040595e-07,3.4666327513810086e-07,3.467480808754951e-07,3.8603567932190553e-07,2.6131539078135366e-07,3.1257260401674195e-07,3.5834466845825833e-07,4.074222866567758e-07,4.942821239290562e-07
1318,2.669588027129049e-07,4.6982345111730134e-07,3.280400672197867e-07,4.827619735888274e-07,3.012730097430384e-07,4.4868080042623403e-07,4.089803609793698e-07,3.402273081627426e-07,3.404225713241039e-07,3.756951862521755e-07,2.569082090696963e-07,3.064823764634738e-07,3.5153703980809774e-07,4.0003932063167847e-07,4.839793924241646e-07
1319,2.6284823946138305e-07,4.6303131098725954e-07,3.2221071899172516e-07,4.7338525954014474e-07,2.9706105452788517e-07,4.3905711016430233e-07,3.9744934475885603e-07,3.3333744354669733e-07,3.325525623686606e-07,3.69279498034821e-07,2.5231890918275793e-07,3.0127859136680066e-07,3.4496956878525144e-07,3.9329747488931975e-07,4.743803386382155e-07
1320,2.582261686733284e-07,4.5438634514432505e-07,3.173465746318222e-07,4.641732433407736e-07,2.930942475525202e-07,4.3133801040757884e-07,3.890708722549089e-07,3.2760951965322637e-07,3.3033714324259584e-07,3.5915026427901344e-07,2.4824200192866496e-07,2.954309977911625e-07,3.3999618363034895e-07,3.849534012763771e-07,4.662227580652835e-07
1321,2.533597939922956e-07,4.448101353513763e-07,3.098039360807134e-07,4.548376478727062e-07,2.869420232311711e-07,4.203659064525875e-07,3.801290678132538e-07,3.223484900289874e-07,3.233447506564769e-07,3.524156281195315e-07,2.439363314684254e-07,2.898700041627795e-07,3.33429796750492e-07,3.781036384348539e-07,4.574606109514686e-07
1322,2.479648566080917e-07,4.3987463446228936e-07,3.015539208609876e-07,4.4810760482137033e-07,2.816229025532691e-07,4.1213931516501153e-07,3.737042131346198e-07,3.162652645418566e-07,3.165658438058049e-07,3.4731582656430454e-07,2.382257435756831e-07,2.8425861899827777e-07,3.273689558896446e-07,3.706785281818418e-07,4.502544578565585e-07
1323,2.434550324550117e-07,4.3444389242793317e-07,2.9547249421304253e-07,4.373707196303739e-07,2.756199559999797e-07,4.036097399033519e-07,3.680631084700395e-07,3.1361749488546224e-07,3.1150950602564744e-07,3.427253603957609e-07,2.3367965291503706e-07,2.790742203075769e-07,3.2114113518282954e-07,3.6518314893385105e-07,4.4227663544683766e-07
1324,2.3832542269480104e-07,4.276679535533492e-07,2.8653012104307446e-07,4.266620722259274e-07,2.6878718761841613e-07,3.952221252632918e-07,3.6086634169042454e-07,3.08325800244454e-07,3.100147801153151e-07,3.3609114554182036e-07,2.29453077596326e-07,2.734757544672296e-07,3.1541089775906796e-07,3.584562265075352e-07,4.336893180776947e-07
1325,2.3382443452397183e-07,4.209935570906755e-07,2.7723962513541905e-07,4.1750442511395863e-07,2.616320305605389e-07,3.914958486508119e-07,3.546529677549203e-07,3.025298845860221e-07,3.0585098362957716e-07,3.299405390264237e-07,2.2567668576289024e-07,2.685976817433475e-07,3.0943771379294795e-07,3.519421929858003e-07,4.250300101521474e-07
1326,2.3187705387750711e-07,4.129675918955815e-07,2.7278686918373777e-07,4.117634732955456e-07,2.5670869989096777e-07,3.8344973979830554e-07,3.476739162741963e-07,2.967099496878557e-07,3.019325899738095e-07,3.244936777711554e-07,2.2127562703650897e-07,2.635872880591356e-07,3.0367818267874614e-07,3.451998491930762e-07,4.167121636688453e-07
1327,2.287024766189847e-07,4.0340183469358494e-07,2.6688349154614395e-07,4.045502921496669e-07,2.520477322508539e-07,3.7154369722149797e-07,3.419936674254738e-07,2.923588895218899e-07,2.9482338240262327e-07,3.1923375166073894e-07,2.1673735085887406e-07,2.584873001830557e-07,2.975381924968749e-07,3.3836021265491115e-07,4.084019484080977e-07
1328,2.2463008574610112e-07,3.9768583010278096e-07,2.619249553536271e-07,3.936207417473886e-07,2.454879453956415e-07,3.651687396536375e-07,3.340918305723549e-07,2.8487042606094714e-07,2.9312301670421896e-07,3.1419032615994084e-07,2.1292414809652593e-07,2.535110698231691e-07,2.917193957098645e-07,3.3126669118625994e-07,4.020201153692903e-07
1329,2.2186903132585346e-07,3.8990562392864937e-07,2.5658812398713867e-07,3.8519749136185495e-07,2.3956782931312604e-07,3.579406954796574e-07,3.257524288118344e-07,2.788877479141137e-07,2.8522966585630957e-07,3.084462716989416e-07,2.0892347439204184e-07,2.490861460360164e-07,2.865274411960944e-07,3.252329587898455e-07,3.9388847733472304e-07
1330,2.1706399587955666e-07,3.825497225373128e-07,2.5154684081935887e-07,3.789267420349703e-07,2.3583537977522347e-07,3.526592370986093e-07,3.213714391915433e-07,2.726249436109009e-07,2.808481063289477e-07,3.0228063512641957e-07,2.0486557731420066e-07,2.438752068542164e-07,2.8171427488642775e-07,3.1968963354892734e-07,3.8866206308655026e-07
1331,2.1131734510638296e-07,3.739060471408864e-07,2.476578869810095e-07,3.7259947038913077e-07,2.3215291735756243e-07,3.436809293556568e-07,3.1368591459015115e-07,2.6545375941757836e-07,2.7373180330766643e-07,2.9624450421295593e-07,2.0108608131476079e-07,2.3954325607989976e-07,2.7590815251798236e-07,3.1270171593975353e-07,3.8115383522936645e-07
1332,2.060640408618697e-07,3.6443375860775537e-07,2.4224058122495365e-07,3.6734667382715046e-07,2.2785928201264082e-07,3.3548745056695034e-07,3.078248103214115e-07,2.6362981304978584e-07,2.7111293659758106e-07,2.894875989360586e-07,1.9799992083962189e-07,2.3464046745372677e-07,2.718551993422026e-07,3.07535774973615e-07,3.7370834769949613e-07
1333,2.0246872620539672e-07,3.574309858961206e-07,2.3748850381719673e-07,3.6436145679899e-07,2.255066258217384e-07,3.3079546706973717e-07,3.006064679300109e-07,2.5616082523670485e-07,2.659999896396303e-07,2.881446824755204e-07,1.938374320991768e-07,2.302017454762298e-07,2.658668427212044e-07,3.0201602842635006e-07,3.677964944282853e-07
1334,1.971504173439759e-07,3.536324975020299e-07,2.346633402045378e-07,3.579264962842149e-07,2.2071471407666834e-07,3.242278166849891e-07,2.9559281966465164e-07,2.5297889987621584e-07,2.6285832758004205e-07,2.828062710304369e-07,1.904826761012055e-07,2.255067347446081e-07,2.6103933491755943e-07,2.9661936576599846e-07,3.591791255633391e-07
1335,1.933411510504897e-07,3.4685481400166903e-07,2.2849553161088006e-07,3.4955412309646115e-07,2.152539622455867e-07,3.1988236353197245e-07,2.8871840472012797e-07,2.503404716963281e-07,2.6034674800658974e-07,2.78051711483305e-07,1.8715242412302233e-07,2.217860328744592e-07,2.561745489258844e-07,2.919320860889352e-07,3.5431290341863126e-07
1336,1.9009153918016555e-07,3.435366024258803e-07,2.2341390454562608e-07,3.430691225820155e-07,2.1091892470559308e-07,3.1244789660151527e-07,2.8384034371476564e-07,2.4843543968995084e-07,2.5431178545726764e-07,2.746494303059984e-07,1.8311424894567402e-07,2.1791271944055876e-07,2.511939681336175e-07,2.858969146564806e-07,3.469449121911986e-07
1337,1.8716838579224108e-07,3.3861592212295914e-07,2.2008012745737077e-07,3.3681678589924655e-07,2.07468967624154e-07,3.0640871071715043e-07,2.791627035870948e-07,2.4596467404519e-07,2.511450638328809e-07,2.7105326649511423e-07,1.8005731816974842e-07,2.1336893461536187e-07,2.4684201634296365e-07,2.807002061550374e-07,3.408850169665288e-07
1338,1.8398899186830813e-07,3.305809392739249e-07,2.156204864704038e-07,3.2751020156861585e-07,2.0423827468007714e-07,3.0015980323449137e-07,2.7274364396683064e-07,2.420116503201598e-07,2.4667125481043956e-07,2.686075141256998e-07,1.7666019360581393e-07,2.0971009276565935e-07,2.4205337448584887e-07,2.7558775239929747e-07,3.34268238552994e-07
1339,1.80945217410714e-07,3.2533290945930714e-07,2.14611183074068e-07,3.2128375546462514e-07,2.0181171013912605e-07,2.924349277699351e-07,2.671443311280825e-07,2.3954064885268965e-07,2.430272800406138e-07,2.6191726894647345e-07,1.7345834375262778e-07,2.0574376081034088e-07,2.3811682200687865e-07,2.704760689864896e-07,3.29462406574173e-07
1340,1.7742869498207347e-07,3.210460195745258e-07,2.1168128645835214e-07,3.155439759594149e-07,1.979108844479084e-07,2.8513995620370917e-07,2.609758633130428e-07,2.3490738615487013e-07,2.3812908365529948e-07,2.58247516271532e-07,1.70147380947604e-07,2.0212357129206739e-07,2.336874272949175e-07,2.65163158930302e-07,3.230060059422648e-07
1341,1.7398955106775218e-07,3.148983148832067e-07,2.080687270464232e-07,3.0853530326498107e-07,1.940645519345023e-07,2.799887430590286e-07,2.5779449753317774e-07,2.3021787316249943e-07,2.3508248104997173e-07,2.552472455391375e-07,1.6691962305380885e-07,1.9828520815971933e-07,2.291100555424768e-07,2.6002736310785784e-07,3.1673702668184546e-07
1342,1.7075891732991604e-07,3.095449784511244e-07,2.0124712379126078e-07,3.0288396991181733e-07,1.913842800785663e-07,2.726968854770587e-07,2.5438165782698374e-07,2.2781003632435432e-07,2.2982771055410248e-07,2.5201863439857625e-07,1.6349952945545474e-07,1.9463882712487384e-07,2.2519986168245815e-07,2.56312667524582e-07,3.1095755659026073e-07
1343,1.6720481984518602e-07,3.05172063358163e-07,1.9679771880515656e-07,2.9707764804672626e-07,1.8843424396970999e-07,2.6904912015481674e-07,2.487913978592116e-07,2.2398416264933554e-07,2.2639077532693173e-07,2.4841842431369457e-07,1.6120249185959804e-07,1.9117333821385805e-07,2.2102504718185199e-07,2.519476734482837e-07,3.0454940775126966e-07
1344,1.6307247344447873e-07,3.001759070175895e-07,1.9451701511464368e-07,2.896133755037716e-07,1.8608403189461936e-07,2.631300147152756e-07,2.43315647629048e-07,2.1815456294556708e-07,2.2329926869463392e-07,2.4323700848509386e-07,1.5796819543675287e-07,1.8776236046813096e-07,2.1721288675103898e-07,2.472157009625086e-07,2.9826400328722537e-07
1345,1.5924572826537364e-07,2.960352888388624e-07,1.9052119886675142e-07,2.8334783202632687e-07,1.8286072566631513e-07,2.5717063727951923e-07,2.3645032893677903e-07,2.1203977215338597e-07,2.175569633304916e-07,2.3605219670784434e-07,1.5517042755517056e-07,1.8436148266006262e-07,2.1278926527722054e-07,2.427124857654597e-07,2.9375309920240626e-07
1346,1.575151611077866e-07,2.916327381059619e-07,1.8511812900849936e-07,2.810860518440867e-07,1.78505928218585e-07,2.5420504591756027e-07,2.3255629838353853e-07,2.0908729220771887e-07,2.1489528596208913e-07,2.3139743614354637e-07,1.5194073143606426e-07,1.8071760462214547e-07,2.0872711519993488e-07,2.3834340877312273e-07,2.8840483772245276e-07
1347,1.5667487186332518e-07,2.866621623914484e-07,1.8267939656169484e-07,2.774358482218672e-07,1.7654031889530007e-07,2.4780592813775185e-07,2.2840788148213391e-07,2.0501679169984903e-07,2.1241268641011415e-07,2.2702822490482477e-07,1.49605792819924e-07,1.773020510111381e-07,2.0489581573055454e-07,2.3344067265048457e-07,2.8270724773401767e-07
1348,1.5301060893807078e-07,2.8209111886287907e-07,1.791927858203856e-07,2.726054890430171e-07,1.7387176238279737e-07,2.441143659914494e-07,2.2514615534267163e-07,2.0191293625825963e-07,2.0973325224544665e-07,2.2102911242459511e-07,1.472757776674706e-07,1.7398499741623273e-07,2.011297790857863e-07,2.288004572700278e-07,2.785568902735804e-07
1349,1.5125434218814096e-07,2.7569819982642505e-07,1.7757849256806526e-07,2.6615350472858697e-07,1.701934752306848e-07,2.386215526731552e-07,2.2180649785341002e-07,1.9609833855956134e-07,2.0652901858857339e-07,2.1788787462492343e-07,1.4461605459578764e-07,1.7068031725500965e-07,1.972836556292968e-07,2.2518907898895526e-07,2.739432208414217e-07
1350,1.4862418631286253e-07,2.6729806999714556e-07,1.723250168088438e-07,2.608465886334516e-07,1.669257275540192e-07,2.340310954985497e-07,2.1914940321672445e-07,1.9385859916879285e-07,2.0180585666674567e-07,2.1423214648034458e-07,1.420252895074518e-07,1.676849778449164e-07,1.9369522763720506e-07,2.2062601871250224e-07,2.67675715836421e-07
1351,1.4676691722236674e-07,2.6145552067292163e-07,1.690875954994926e-07,2.581155624816627e-07,1.6425984148182005e-07,2.2872286196576097e-07,2.1468366829172114e-07,1.9040955878094527e-07,1.9776646165550906e-07,2.1005055515119274e-07,1.3963864412202807e-07,1.6470096927879365e-07,1.9033404666266426e-07,2.1657176298267005e-07,2.633413210075897e-07
1352,1.4541280929431658e-07,2.573355674116127e-07,1.6530896874372556e-07,2.545863886198796e-07,1.6123832421228855e-07,2.2575177944286542e-07,2.1003190311228965e-07,1.8722860100812288e-07,1.951425878815663e-07,2.051482560887363e-07,1.367067404764603e-07,1.6142670992708853e-07,1.870819309779403e-07,2.120599997378495e-07,2.5787877699502616e-07
1353,1.423075920931814e-07,2.5176425279580184e-07,1.6223128562753272e-07,2.499690503127372e-07,1.593193943899551e-07,2.2109268076204548e-07,2.0845885437202936e-07,1.8412980177332773e-07,1.9141081783391388e-07,1.9937505932095126e-07,1.342306270807268e-07,1.5845757295758484e-07,1.831597897847096e-07,2.0819726755537246e-07,2.5288068117534324e-07
1354,1.391083551463989e-07,2.456762682900722e-07,1.58270210010972e-07,2.480352589032565e-07,1.5639203786999923e-07,2.1575491130930862e-07,2.0429646993689846e-07,1.8141958821053674e-07,1.877372109359105e-07,1.9556020002445426e-07,1.3169757424477675e-07,1.5533136041516315e-07,1.798062482353608e-07,2.0413090565219252e-07,2.480575431403061e-07
1355,1.369426409850395e-07,2.396447721818418e-07,1.5502836294397734e-07,2.4237739746394844e-07,1.5392870467249118e-07,2.1250950118616157e-07,1.9874268756509898e-07,1.7748329659766975e-07,1.8401658804833277e-07,1.9090470379100228e-07,1.294271254368552e-07,1.5235614731820513e-07,1.7638998022095922e-07,2.0093444170751037e-07,2.4296714042659095e-07
1356,1.362384080345356e-07,2.3624246156893568e-07,1.5183469091958918e-07,2.3937200216367394e-07,1.520136584561214e-07,2.0745586547251274e-07,1.9615112345760253e-07,1.7504026572068135e-07,1.8030691825211586e-07,1.8649029110290036e-07,1.2727332685505077e-07,1.494028889985443e-07,1.7317824958046058e-07,1.9648939198169358e-07,2.388646538542471e-07
1357,1.3409603460913467e-07,2.3224194343899245e-07,1.486450565016078e-07,2.3608470879887345e-07,1.486403553163882e-07,2.028454725405112e-07,1.9207061506201896e-07,1.705324947143e-07,1.7774286759978263e-07,1.8291264799832903e-07,1.2464582809699242e-07,1.4688409827087562e-07,1.6975103434951487e-07,1.9299977435692086e-07,2.344405969348103e-07
1358,1.3133634460287296e-07,2.284103989849325e-07,1.452863317663118e-07,2.3018507233507614e-07,1.4481935172212198e-07,1.991434617126646e-07,1.8905765829630102e-07,1.672077496849202e-07,1.7575442823016997e-07,1.8080927270200693e-07,1.2210121718628077e-07,1.4427170498707724e-07,1.6672506320233467e-07,1.8984082369823377e-07,2.297620213045733e-07
1359,1.299050073372232e-07,2.2244374996822806e-07,1.4371545586604907e-07,2.251644299127539e-07,1.4117876827285798e-07,1.9545901443423067e-07,1.8519664002405023e-07,1.6380997665878356e-07,1.728726552840257e-07,1.7788922924342803e-07,1.1954948826562276e-07,1.4142030436412874e-07,1.6354190156357076e-07,1.8636624930120464e-07,2.2535347809621326e-07
1360,1.273717075039082e-07,2.1935375275293592e-07,1.4087330843415012e-07,2.1967180033483342e-07,1.379403279799053e-07,1.9303545434894606e-07,1.8300773882757416e-07,1.6008791668060917e-07,1.6951949454478495e-07,1.750164557746071e-07,1.1709950887468504e-07,1.387333047135672e-07,1.6047438834194772e-07,1.8306831035704265e-07,2.2102469271149548e-07
1361,1.2501877292035636e-07,2.1697856979452664e-07,1.3845647869083345e-07,2.1416889096057135e-07,1.3525779965344017e-07,1.9027287098625205e-07,1.794492526462542e-07,1.5641343245530463e-07,1.6680456474843127e-07,1.7173478103630978e-07,1.1516665829445183e-07,1.3645294549347268e-07,1.5755582187626175e-07,1.7977950693594726e-07,2.17599701084112e-07
1362,1.2232458404237383e-07,2.1271218241800078e-07,1.357360694939673e-07,2.1139672898849726e-07,1.3317021781719273e-07,1.8738836555796478e-07,1.747487254840799e-07,1.528217182705486e-07,1.6259696442853036e-07,1.6855183571693138e-07,1.1378546293487593e-07,1.3373175629488238e-07,1.5459977575767298e-07,1.7627355870393533e-07,2.1320886510338416e-07
1363,1.199794887906178e-07,2.0681825341507445e-07,1.3309865400328605e-07,2.0776772770849806e-07,1.3065472419968117e-07,1.8305117963439676e-07,1.7161137188910622e-07,1.487455612630753e-07,1.5970255748430516e-07,1.6489027139051815e-07,1.1143895336484728e-07,1.3165823740735155e-07,1.520032110112273e-07,1.7329153389959953e-07,2.098698553806683e-07
1364,1.183578228074297e-07,2.016948199529387e-07,1.3012178366497382e-07,2.0332199327365652e-07,1.2820751721266435e-07,1.8023261094213808e-07,1.6830932908389105e-07,1.4586713533989175e-07,1.5708905446777807e-07,1.6175303395827547e-07,1.0928793928403596e-07,1.2896174072676536e-07,1.494098451814643e-07,1.700966838370276e-07,2.0595395469432205e-07
1365,1.1542906518109482e-07,1.9637620163936985e-07,1.2771053751369598e-07,1.9791721044801034e-07,1.255250755576077e-07,1.756871043730274e-07,1.6688387159321691e-07,1.4311788483772003e-07,1.5312438773299276e-07,1.5717720156818485e-07,1.0680391410473907e-07,1.2628472584899505e-07,1.4643162464751241e-07,1.6670976598935876e-07,2.018085315678684e-07
1366,1.1338230495346016e-07,1.9297924108457873e-07,1.2513810652653922e-07,1.935561057507919e-07,1.2264314879040176e-07,1.7190533168594813e-07,1.6462945159979645e-07,1.408494203330972e-07,1.512671255006326e-07,1.541637148919373e-07,1.0480247650478651e-07,1.2392218482679362e-07,1.4380710699274985e-07,1.6380488653059913e-07,1.9840365283074224e-07
1367,1.1129483474225932e-07,1.888875306168623e-07,1.2385209884084392e-07,1.8919411612830608e-07,1.2097922513582068e-07,1.685010527472937e-07,1.6214293988842842e-07,1.3860072203626242e-07,1.4789491745167056e-07,1.5051674859311916e-07,1.0333510425036306e-07,1.2162499412281354e-07,1.412774962098533e-07,1.6087184754743317e-07,1.945574131962526e-07
1368,1.0976762706019684e-07,1.8604486820197725e-07,1.2242000021164612e-07,1.8703620292858274e-07,1.1950350031952165e-07,1.656253235367317e-07,1.5888677021227837e-07,1.3642931048303814e-07,1.4441372527800904e-07,1.47867820736516e-07,1.0143313839727088e-07,1.1909575266108943e-07,1.3840300044675487e-07,1.5862545871679025e-07,1.9107675547676247e-07
1369,1.0798301951923612e-07,1.8258097970524761e-07,1.1925719315750197e-07,1.8418863734796605e-07,1.1698580603419443e-07,1.6190788864029903e-07,1.5651214731743933e-07,1.3340628635704527e-07,1.3967077271714653e-07,1.4609032950058002e-07,9.932831553657275e-08,1.1701947509320023e-07,1.358931487425482e-07,1.553541940730117e-07,1.8769376367615909e-07
1370,1.0647417211702845e-07,1.7946929213418752e-07,1.171460424033645e-07,1.8085885352157707e-07,1.1462242586081876e-07,1.5907071264003606e-07,1.551350348294407e-07,1.300559981313005e-07,1.3579342539504678e-07,1.4366554118173133e-07,9.773415444121178e-08,1.1495416553883289e-07,1.333014021293655e-07,1.522507713672313e-07,1.8408659824881193e-07
1371,1.0459414203292585e-07,1.751704206398755e-07,1.1472028336197621e-07,1.7793194530848378e-07,1.1222286093339315e-07,1.5613419737273983e-07,1.511636946000077e-07,1.277177386901646e-07,1.3351878676833828e-07,1.4096967350966568e-07,9.57509686876745e-08,1.1300975632804323e-07,1.3084369801014528e-07,1.4896828324310347e-07,1.810715613488086e-07
1372,1.0172711392970141e-07,1.7117711261924573e-07,1.1216753060712299e-07,1.7538132776830642e-07,1.0967274443402879e-07,1.5236429645715143e-07,1.487941742635074e-07,1.2497539741251553e-07,1.3151560175219623e-07,1.387871982533852e-07,9.41416858302293e-08,1.1080000635789732e-07,1.284998348514274e-07,1.463431370595568e-07,1.78500194939374e-07
1373,1.0056212702313048e-07,1.6864582431377172e-07,1.1072140565356941e-07,1.7278424459444357e-07,1.0809732560710973e-07,1.4971176129680817e-07,1.4655998624417547e-07,1.231531116080181e-07,1.2934471100944691e-07,1.3533475602107498e-07,9.264082014523547e-08,1.0887802454099192e-07,1.2605863823819725e-07,1.4418198705407127e-07,1.7532025330450115e-07
1374,9.95362534514918e-08,1.6581482264215833e-07,1.0844130831857062e-07,1.7049118035853576e-07,1.05700528055014e-07,1.4584851450860253e-07,1.4573719669784154e-07,1.2043551653994382e-07,1.2699349330280268e-07,1.3146784095688992e-07,9.035043482425198e-08,1.0686684548888213e-07,1.2347783849602142e-07,1.4136204878250921e-07,1.7201368907651096e-07
1375,9.693177776565862e-08,1.6426197524386273e-07,1.0668473729802822e-07,1.6762764798949263e-07,1.0426752239743444e-07,1.430096906998043e-07,1.4333481118278667e-07,1.1816689366410493e-07,1.2391967714766858e-07,1.2846664183656301e-07,8.861037289257984e-08,1.0475467698559546e-07,1.210807409625777e-07,1.3838850296083085e-07,1.686658559549858e-07
1376,9.523848834915464e-08,1.6024422867938805e-07,1.0398886948046179e-07,1.6505408485693291e-07,1.0169828054546549e-07,1.396386735458513e-07,1.4164092748517837e-07,1.1593055709815703e-07,1.218874298911772e-07,1.2613878830126997e-07,8.69950396527461e-08,1.0279205373883013e-07,1.1906203169349188e-07,1.3554988840330204e-07,1.6506631096678095e-07
1377,9.380138771199606e-08,1.5664373631474085e-07,1.0330521488314079e-07,1.6288282611133543e-07,9.985398623369338e-08,1.3719871935757138e-07,1.39006158351035e-07,1.1294797638593568e-07,1.200248534427999e-07,1.2266267636653504e-07,8.536809780513624e-08,1.009692272736407e-07,1.1678667194851128e-07,1.3322754409222221e-07,1.6276494527975733e-07
1378,9.155633305827754e-08,1.537004876920884e-07,1.0121652880605292e-07,1.5950424085957287e-07,9.893864783228335e-08,1.3483869145110545e-07,1.3598268881302454e-07,1.117676211401118e-07,1.180507724395407e-07,1.212298454032125e-07,8.397415020606923e-08,9.925643386763149e-08,1.1443707941945697e-07,1.308727293740676e-07,1.5955207705043468e-07
1379,9.014472570197337e-08,1.5028184916132375e-07,9.907743503089256e-08,1.563025703628453e-07,9.7139704704859e-08,1.3251820832541096e-07,1.327974651613097e-07,1.1021337424353837e-07,1.1605228074256349e-07,1.1905595752269083e-07,8.218454478924171e-08,9.712974079396216e-08,1.124012392525155e-07,1.2795317727332815e-07,1.563187715225973e-07
1380,8.76204447908178e-08,1.4837558947058408e-07,9.779914813303553e-08,1.5336748969544174e-07,9.512349252959726e-08,1.3064063006034278e-07,1.300266130981212e-07,1.0847945583500367e-07,1.1462306144234364e-07,1.1752533683834308e-07,8.074526672286468e-08,9.524179432652468e-08,1.1031002176899878e-07,1.2580466208058015e-07,1.5338167308392738e-07
1381,8.568747236739805e-08,1.4680016941673957e-07,9.614628600902055e-08,1.5128846592368256e-07,9.379180465866494e-08,1.277345347955778e-07,1.2852471669609961e-07,1.0665332274573973e-07,1.1213344758847874e-07,1.1502809568600706e-07,7.939498436556138e-08,9.374763282629262e-08,1.0800156289152782e-07,1.2352766300977324e-07,1.506421990723911e-07
1382,8.431415272240853e-08,1.437534140273948e-07,9.524464758591146e-08,1.4898491714488268e-07,9.16862089105509e-08,1.2390240927570303e-07,1.2542132101964298e-07,1.0460237840682444e-07,1.1008329550030425e-07,1.1126036218627228e-07,7.767864486685137e-08,9.188616591216132e-08,1.0580312366724628e-07,1.2113707909051286e-07,1.481767288847204e-07
1383,8.180857749651965e-08,1.4051555475198072e-07,9.367715899214241e-08,1.447482248715177e-07,8.964004258598813e-08,1.220114465182688e-07,1.2194750099261085e-07,1.0218641981102878e-07,1.0912529119956087e-07,1.0942031247898116e-07,7.637779632434347e-08,9.020638251175946e-08,1.0389936832347972e-07,1.1910086071881591e-07,1.447660359459423e-07
1384,8.054730224190546e-08,1.3880204115500564e-07,9.097157275316572e-08,1.4193271402899534e-07,8.728322007489991e-08,1.1890741301367473e-07,1.1864450144030228e-07,1.0083177044082256e-07,1.0756628983375557e-07,1.0718176831920211e-07,7.475783444423247e-08,8.848105667126036e-08,1.0188154585265696e-07,1.1710589601127268e-07,1.4194887425919212e-07
1385,7.874361865330065e-08,1.3663896167904424e-07,8.954523600339612e-08,1.3937576728170878e-07,8.611451631735116e-08,1.1633062182753663e-07,1.1591892234957485e-07,9.969947734817032e-08,1.0536604196086947e-07,1.0556300983947683e-07,7.360211779782576e-08,8.681185007768931e-08,1.0000608119499914e-07,1.1482920537726075e-07,1.3939316779880554e-07
1386,7.716077986264451e-08,1.3433973614820492e-07,8.788592776713495e-08,1.370910956675366e-07,8.476826494809026e-08,1.1444527790265846e-07,1.126808253437606e-07,9.813077078396608e-08,1.029688383294016e-07,1.0382411176175422e-07,7.234670138898394e-08,8.52328704139427e-08,9.82705355664188e-08,1.1271446486265953e-07,1.3689163786442178e-07
1387,7.520944247704253e-08,1.318383500919875e-07,8.647796043927885e-08,1.3400586485946337e-07,8.348702303447529e-08,1.1188218892414729e-07,1.1040728838751137e-07,9.637757954396489e-08,1.0099181620997107e-07,1.0151063081309826e-07,7.085880799296439e-08,8.355693236664605e-08,9.635218198758882e-08,1.1092482282332583e-07,1.339131180855307e-07
1388,7.320634042790016e-08,1.2943381083709637e-07,8.397505744581425e-08,1.3070501923497726e-07,8.250536524401686e-08,1.0957681172619466e-07,1.0810402128351455e-07,9.439721454997037e-08,9.863728102621964e-08,1.0041234196672085e-07,6.969901346640402e-08,8.20269151244303e-08,9.480325190433419e-08,1.0880534694478787e-07,1.3105294579086967e-07
1389,7.18360754656156e-08,1.2797131303061963e-07,8.20080061779514e-08,1.2845238758175016e-07,8.162640148561776e-08,1.0768235326281012e-07,1.0585634901057858e-07,9.31554971252955e-08,9.702713487297498e-08,9.841100658752095e-08,6.823363663735766e-08,8.052350498519862e-08,9.32307663176698e-08,1.0687394829141703e-07,1.2897727062257136e-07
